index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
378,PCV3,Pneumococcal conjugate vaccines (PCV3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4757,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,17,17.00000,,,,,
379,ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4758,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,5,5.00000,,,,,
380,ROTAC,Rotavirus vaccines completed dose (RotaC) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4758,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,1,1.00000,,,,,
381,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1980,1980,,WPR,1980,1980,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,47,47.00000,,,,,
382,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1982,1982,,WPR,1982,1982,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,54,54.00000,,,,,
383,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1989,1989,,WPR,1989,1989,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,86,86.00000,,,,,
384,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1991,1991,,WPR,1991,1991,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,90,90.00000,,,,,
385,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,81,81.00000,,,,,
386,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2000,2000,,WPR,2000,2000,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,78,78.00000,,,,,
387,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,89,89.00000,,,,,
388,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
389,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
390,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,67,67.00000,,,,,
391,WHS4_100,Diphtheria tetanus toxoid and pertussis (DTP3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/88,,,,PUBLISHED,Published,,2016,2016,,WPR,2016,2016,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,86,86.00000,,,,,
392,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,1996,1996,,WPR,1996,1996,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,35,35.00000,,,,,
393,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,52,52.00000,,,,,
394,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,49,49.00000,,,,,
395,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,77,77.00000,,,,,
396,WHS4_117,Hepatitis B (HepB3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/95,,,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,88,88.00000,,,,,
397,WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/96,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,14,14.00000,,,,,
398,WHS4_129,Hib (Hib3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/96,,,,PUBLISHED,Published,,2018,2018,,WPR,2018,2018,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,65,65.00000,,,,,
399,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1981,1981,,WPR,1981,1981,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,61,61.00000,,,,,
400,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1983,1983,,WPR,1983,1983,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,69,69.00000,,,,,
401,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1988,1988,,WPR,1988,1988,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,95,95.00000,,,,,
402,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1990,1990,,WPR,1990,1990,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,96,96.00000,,,,,
403,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1997,1997,,WPR,1997,1997,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,91,91.00000,,,,,
404,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,1999,1999,,WPR,1999,1999,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,92,92.00000,,,,,
405,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,91,91.00000,,,,,
406,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,93,93.00000,,,,,
407,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
408,WHS4_543,BCG immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2442,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,80,80.00000,,,,,
409,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1981,1981,,WPR,1981,1981,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,46,46.00000,,,,,
410,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1986,1986,,WPR,1986,1986,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,65,65.00000,,,,,
411,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1988,1988,,WPR,1988,1988,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,78,78.00000,,,,,
412,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1995,1995,,WPR,1995,1995,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,67,67.00000,,,,,
413,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,1997,1997,,WPR,1997,1997,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,82,82.00000,,,,,
414,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,77,77.00000,,,,,
415,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,85,85.00000,,,,,
416,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,88,88.00000,,,,,
417,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,87,87.00000,,,,,
418,WHS4_544,Polio (Pol3) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2443,,,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,84,84.00000,,,,,
419,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1983,1983,,WPR,1983,1983,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,27,27.00000,,,,,
420,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1985,1985,,WPR,1985,1985,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,49,49.00000,,,,,
421,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1990,1990,,WPR,1990,1990,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,85,85.00000,,,,,
422,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,81,81.00000,,,,,
423,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1994,1994,,WPR,1994,1994,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,75,75.00000,,,,,
424,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,1999,1999,,WPR,1999,1999,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,80,80.00000,,,,,
425,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2001,2001,,WPR,2001,2001,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,81,81.00000,,,,,
426,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,92,92.00000,,,,,
427,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,80,80.00000,,,,,
428,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,82,82.00000,,,,,
429,WHS8_110,Measles-containing-vaccine first-dose (MCV1) immunization coverage among 1-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2,,,,PUBLISHED,Published,,2017,2017,,WPR,2017,2017,Western Pacific,,WB_LMI,Lower-middle-income,,PHL,Philippines,,,,,,,,,,,,,,73,73.00000,,,,,
430,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1983,1983,,WPR,1983,1983,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,23,23.00000,,,,,
431,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1985,1985,,WPR,1985,1985,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,28,28.00000,,,,,
432,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1990,1990,,WPR,1990,1990,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,57,57.00000,,,,,
433,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,56,56.00000,,,,,
434,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,1999,1999,,WPR,1999,1999,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,55,55.00000,,,,,
435,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2001,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,56,56.00000,,,,,
436,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,58,58.00000,,,,,
437,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,75,75.00000,,,,,
438,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,90,90.00000,,,,,
439,WHS4_128,Neonates protected at birth against neonatal tetanus (PAB) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/98,,,,PUBLISHED,Published,,2017,2017,,WPR,2017,2017,Western Pacific,,,,,PHL,Philippines,,,,,,,,,,,,,,90,90.00000,,,,,
440,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,1992,1992,,WPR,1992,1992,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,40.9,40.90000,,,,,"Other. The 1992 regional nutrition survey. Food and Nutrition Research Institute. Manila, Philippines; 1994 (and additional analysis)..Department of Science and Technology.. Converted estimates"
441,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,38.3,38.30000,,,,,"NNS. The 5th national nutrition survey. Philippine nutrition: Facts & figures. Taguig, Metro Manila, Philipines: UNICEF, 2001 (and additional analysis)..Food and Nutrition Research Institute.. Converted estimates"
442,NUTRITION_HA_2,Prevalence of stunted children aged <5 years   (% height-for-age <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/72,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,33.1,33.05985,,,,,NNS. Philippines 2015 National Nutrition Survey - Updating Survey Results.Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
443,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.7,20.70000,,,,,"NNS. Sixth National Nutrition Survey: Philippines, 2003.  Food and Nutrition Research Institute, 2004..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
444,NUTRITION_WA_2,Prevalence of underweight children aged <5 years   (% weight-for-age <-2 SD) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,20.2,20.17140,,,,,"NNS. Philippine Nutrition Facts and Figures 2011. DOST Complex, FNRI Bldg., Bicutan, Taguig City, Metro, Manila, Philippines, 2012 (and additional analysis)..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. "
445,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,1989-1990,1989-1990,,WPR,1989,1990,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,"Other. Regional Updating of Nutritional Status of Filipino Children, 1989-90. Food and Nutrition Research Institute. Manila, Philippines; 1991 (and additional analysis)..National Economics and Statistics Section.. Converted estimates"
446,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,1993,1993,,WPR,1993,1993,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,"NNS. The fourth national nutrition survey: Philippines 1993. Food and Nutrition Institute. Manila, Philippines; 1995 (and additional analysis)..Department of Science and Technology.. Converted estimates"
447,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,2013-2014,2013-2014,,WPR,2013,2014,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,4.5,4.47752,,,,,NNS. 8th National nutrition survey Philippines 2013..Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
448,NUTRITION_WH2,Prevalence of overweight children aged <5 years   (% weight-for-height >+2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/74,,,,PUBLISHED,Published,,2018,2018,,WPR,2018,2018,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,4.0,4.00000,,,,,"NNS. Philippines 2018 Expanded National Nutrition Survey (ENNS).Department of Science and Technology, Food and Nutrition Research Institute. "
449,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,1998,1998,,WPR,1998,1998,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,8.0,8.00000,,,,,"NNS. The 5th national nutrition survey. Philippine nutrition: Facts & figures. Taguig, Metro Manila, Philipines: UNICEF, 2001 (and additional analysis)..Food and Nutrition Research Institute.. Converted estimates"
450,NUTRITION_WH_2,Prevalence of wasted children aged <5 years   (% weight-for-height <-2 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/302,,,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,6.9,6.90000,,,,,"NNS. 7th national nutrition survey. Manila, Philippines: FNRI-DOST, 2010 (and additional analysis)..Food and Nutrition Research Institute, Department of Science and Technology (FNRI-DOST).. "
451,NUTRITION_WH_3,Prevalence of severely wasted children aged <5 years   (% weight-for-height <-3 SD),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/27,,,,PUBLISHED,Published,,2015,2015,,WPR,2015,2015,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,1.6,1.57100,,,,,NNS. Philippines 2015 National Nutrition Survey - Updating Survey Results.Food and Nutrition Research Institute - Department of Science and Technology (FNRI-DOST).. 
