index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),PLACE (CODE),PLACE (DISPLAY),PLACE (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
216,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,7552 [5909–9091],7552.16895,5908.76514,9090.69922,,,
217,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,780 [412–1239],780.42251,411.55487,1238.57129,,,
218,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,2 [1–3],1.64062,0.86518,2.60375,,,
219,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,22 [17–26],21.51633,16.83423,25.89964,,,
220,AIR_5,Ambient air pollution attributable death rate (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,11 [6–18],11.33203,5.63592,18.23726,,,
221,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,12 [9–16],12.12768,9.26398,16.00905,,,
222,AIR_5,Ambient air pollution attributable death rate (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,18 [15–22],18.49474,15.05429,21.6178,,,
223,AIR_5,Ambient air pollution attributable death rate (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,11 [9–14],11.49319,8.9191,14.26965,,,
224,AIR_42,"Ambient air pollution attributable death rate (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE000,Total,,56 [45–68],55.72463,45.47941,67.65342,,,
225,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,4165 [1974–6916],4164.62859,1974.44104,6915.59033,,,
226,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,590681 [492040–692745],590681.12700,492039.75,692744.8125,,,
227,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,236589 [117666–380756],236589.38770,117666.4219,380756.2813,,,
228,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,407 [202–655],406.85898,202.34908,654.78046,,,
229,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE000,Total,,941353 [784596–1113256],941353.36410,784595.9375,1113256.375,,,
230,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,314 [244–390],314.32376,244.40472,389.79773,,,
231,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,32 [17–50],31.54034,16.63276,50.05618,,,
232,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE104,Cataracts,,0 [0–0],0.00000,0.0,0.0,,,
233,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,363 [181–585],363.49246,180.78098,584.98834,,,
234,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,85 [40–141],84.73166,40.17109,140.70149,,,
235,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,482 [240–776],482.25839,239.84856,776.12488,,,
236,AIR_7,Ambient air pollution attributable DALYs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE000,Total,,567161 [458952–691711],567160.86200,458952.375,691711.4375,,,
237,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,381 [295–476],381.42163,295.00272,476.44815,,,
238,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,43 [23–69],43.44658,22.9115,68.952,,,
239,AIR_9,Ambient air pollution attributable DALYs  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,246 [193–304],246.28413,193.24142,303.8063,,,
240,WSH_1,SDG 3.9.2 WASH deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,,,,4332,4332.10500,,,,,
241,WSH_10_SAN,Number of diarrhoea deaths from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,1318,1317.60924,,,,,
242,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,1112,1111.81221,,,,,
243,WSH_30_WAT,Number of diarrhoea DALYs from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,214 422,214421.74190,,,,,
244,WSH_30_WAT,Number of diarrhoea DALYs from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,88 424,88423.58179,,,,,
245,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,1020,1019.65683,,,,,
246,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,432,432.29323,,,,,
247,WSH_10_HYG,Number of diarrhoea deaths from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,587,587.36360,,,,,
248,WSH_10,"Number of diarrhoea deaths from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,2369,2369.27154,,,,,
249,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,421 891,421891.13670,,,,,
250,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,BTSX,Both sexes,,,,,,,,,,,,,,ENVCAUSE000,Total,,1447530 [1186673-1738551],1447530.00000,1186673.0,1738551.0,,,
251,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,FMLE,Female,,,,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,25 964,25963.90604,,,,,
252,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE113,Ischaemic heart disease,,388 451,388451.10160,,,,,
253,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,MLE,Male,,,,,,,,,,,,,,ENVCAUSE114,Stroke,,194 642,194642.07320,,,,,
254,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,36,36.01599,,,,,
255,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,24,23.81116,,,,,
256,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,55,55.15379,,,,,
257,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,31,30.71965,,,,,
258,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,60,60.27467,,,,,
259,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,32,31.88293,,,,,
260,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,61,60.57294,,,,,
261,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2010.0,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,45,45.19763,,,,,
262,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,32,32.48329,,,,,
263,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,46,45.82199,,,,,
264,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,33,33.08365,,,,,
265,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2016.0,2016,,WPR,2016,2016,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,46,46.44318,,,,,
266,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2017.0,2017,,WPR,2017,2017,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,34,33.68401,,,,,
267,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2000.0,2000,,WPR,2000,2000,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,86,85.60159,,,,,
268,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2001.0,2001,,WPR,2001,2001,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,80,79.84174,,,,,
269,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2002.0,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,93,93.37720,,,,,
270,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,87,86.85708,,,,,
271,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2004.0,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,82,81.71377,,,,,
272,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2005.0,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,94,94.23206,,,,,
273,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2006.0,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,88,88.23775,,,,,
274,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,95,95.09079,,,,,
275,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2009.0,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,90,89.63181,,,,,
276,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,86,86.12683,,,,,
277,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2011.0,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,,,,URB,Urban,,,,,,,,,,,,,,96,95.95338,,,,,
278,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2012.0,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,,,,TOTL,Total,,,,,,,,,,,,,,91,91.09562,,,,,
279,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2014.0,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,,,,RUR,Rural,,,,,,,,,,,,,,88,88.03743,,,,,
