index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
258,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,48.8,48.80000,,,,,
259,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,76.8,76.80000,,,,,
260,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,92.7,92.70000,,,,,
261,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,53.7,53.70000,,,,,
262,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,74.3,74.30000,,,,,
263,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,82.7,82.70000,,,,,
264,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,88.9,88.90000,,,,,
265,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,94.0,94.00000,,,,,
266,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,62.2,62.20000,,,,,
267,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,77.5,77.50000,,,,,
268,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,47.7,47.70000,,,,,
269,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,39.2,39.20000,,,,,
270,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,73.4,73.40000,,,,,
271,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,92.1,92.10000,,,,,
272,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,45.1,45.10000,,,,,
273,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,70.1,70.10000,,,,,
274,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,82.2,82.20000,,,,,
275,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,88.0,88.00000,,,,,
276,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,94.8,94.80000,,,,,
277,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,72.8,72.80000,,,,,
278,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,83.2,83.20000,,,,,
279,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,63.6,63.60000,,,,,
280,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,52.6,52.60000,,,,,
281,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,81.9,81.90000,,,,,
282,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,93.9,93.90000,,,,,
283,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,53.4,53.40000,,,,,
284,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,78.9,78.90000,,,,,
285,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,87.6,87.60000,,,,,
286,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,94.7,94.70000,,,,,
287,EQ_SBA,Coverage of skilled birth attendance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4714,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,96.2,96.20000,,,,,
288,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,75.2,75.20000,,,,,
289,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,77.7,77.70000,,,,,
290,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,72.9,72.90000,,,,,
291,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,61.1,61.10000,,,,,
292,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,77.2,77.20000,,,,,
293,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,86.2,86.20000,,,,,
294,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,68.7,68.70000,,,,,
295,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,75.1,75.10000,,,,,
296,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,78.0,78.00000,,,,,
297,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,78.7,78.70000,,,,,
298,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,86.0,86.00000,,,,,
299,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,81.6,81.60000,,,,,
300,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,87.0,87.00000,,,,,
301,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,77.0,77.00000,,,,,
302,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,63.8,63.80000,,,,,
303,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,86.7,86.70000,,,,,
304,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,92.3,92.30000,,,,,
305,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,73.6,73.60000,,,,,
306,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,82.0,82.00000,,,,,
307,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,88.8,88.80000,,,,,
308,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,91.7,91.70000,,,,,
309,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,93.1,93.10000,,,,,
310,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,78.5,78.50000,,,,,
311,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,83.2,83.20000,,,,,
312,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,73.8,73.80000,,,,,
313,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,63.7,63.70000,,,,,
314,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,81.5,81.50000,,,,,
315,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,91.5,91.50000,,,,,
316,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,71.8,71.80000,,,,,
317,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,79.2,79.20000,,,,,
318,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,84.3,84.30000,,,,,
319,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,86.0,86.00000,,,,,
320,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,91.9,91.90000,,,,,
321,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,85.8,85.80000,,,,,
322,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,88.9,88.90000,,,,,
323,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,82.8,82.80000,,,,,
324,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,71.3,71.30000,,,,,
325,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,87.7,87.70000,,,,,
326,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,94.0,94.00000,,,,,
327,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,74.3,74.30000,,,,,
328,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,86.7,86.70000,,,,,
329,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,90.5,90.50000,,,,,
330,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,95.5,95.50000,,,,,
331,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,94.0,94.00000,,,,,
332,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,,,,86.0,86.00000,,,,,
333,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,URB,Urban,,,,,87.9,87.90000,,,,,
334,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,RUR,Rural,,,,,84.3,84.30000,,,,,
335,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,69.5,69.50000,,,,,
336,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,87.3,87.30000,,,,,
337,EQ_DTP3,Coverage of DTP3 immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4432,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,93.6,93.60000,,,,,
