index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
480,TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,1.9,1.90000,,,,,
481,TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,0.94,0.94000,,,,,
482,TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,0.74,0.74000,,,,,
483,TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,0.73,0.73000,,,,,
484,TB_hivtest_pct,TB patients with known HIV status (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3428,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,<0.1,,,,,,
485,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,1.5,1.50000,,,,,
486,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,1.7,1.70000,,,,,
487,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,1.6,1.60000,,,,,
488,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,0.69,0.69000,,,,,
489,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,0.2,0.20000,,,,,
490,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,0.52,0.52000,,,,,
491,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,<0.1,,,,,,
492,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,0.23,0.23000,,,,,
493,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,0.12,0.12000,,,,,
494,TB_hivtest_pos_pct,Tested TB patients HIV-positive (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3429,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,<0.1,,,,,,
495,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,207070,207070.00000,,,,,
496,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,169900,169900.00000,,,,,
497,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,189463,189463.00000,,,,,
498,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,162242,162242.00000,,,,,
499,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,139950,139950.00000,,,,,
500,TB_new_clindx,"New or unknown treatment history cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,123510,123510.00000,,,,,
501,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,6938,6938.00000,,,,,
502,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,6475,6475.00000,,,,,
503,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,6461,6461.00000,,,,,
504,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,6816,6816.00000,,,,,
505,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,4161,4161.00000,,,,,
506,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,4386,4386.00000,,,,,
507,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,3274,3274.00000,,,,,
508,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,2234,2234.00000,,,,,
509,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,1610,1610.00000,,,,,
510,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,2745,2745.00000,,,,,
511,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,2085,2085.00000,,,,,
512,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,1513,1513.00000,,,,,
513,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,1445,1445.00000,,,,,
514,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,1149,1149.00000,,,,,
515,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,1275,1275.00000,,,,,
516,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,1693,1693.00000,,,,,
517,TB_new_ep,New cases: extrapulmonary,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,2112,2112.00000,,,,,
518,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,116941,116941.00000,,,,,
519,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,105165,105165.00000,,,,,
520,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,106516,106516.00000,,,,,
521,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,87566,87566.00000,,,,,
522,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,92991,92991.00000,,,,,
523,TB_new_labconf,"New or unknown treatment history cases: Pulmonary, bacteriologically confirmed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,97353,97353.00000,,,,,
524,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,115263,115263.00000,,,,,
525,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,96529,96529.00000,,,,,
526,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,72440,72440.00000,,,,,
527,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,52041,52041.00000,,,,,
528,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,49916,49916.00000,,,,,
529,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,49422,49422.00000,,,,,
530,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,55964,55964.00000,,,,,
531,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,50347,50347.00000,,,,,
532,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,47937,47937.00000,,,,,
533,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,55942,55942.00000,,,,,
534,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,47520,47520.00000,,,,,
535,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,42413,42413.00000,,,,,
536,TB_new_snsuoth,"New cases: Pulmonary, smear-negative/unknown/not done and other new cases",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000.0,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,52858,52858.00000,,,,,
537,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,94006,94006.00000,,,,,
538,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,93580,93580.00000,,,,,
539,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,89198,89198.00000,,,,,
540,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,88806,88806.00000,,,,,
541,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,85025,85025.00000,,,,,
542,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,86566,86566.00000,,,,,
543,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,85740,85740.00000,,,,,
544,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,81647,81647.00000,,,,,
545,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,78163,78163.00000,,,,,
546,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,72670,72670.00000,,,,,
547,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,65148,65148.00000,,,,,
548,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,59341,59341.00000,,,,,
549,TB_new_sp,"New cases: Pulmonary, smear-positive",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2000.0,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,67056,67056.00000,,,,,
550,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,0,0.00000,,,,,
551,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,0,0.00000,,,,,
552,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,0,0.00000,,,,,
553,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,0,0.00000,,,,,
554,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,0,0.00000,,,,,
555,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,0,0.00000,,,,,
556,TB_newret_oth,Treatment history unknown,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,0,0.00000,,,,,
557,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,10875,10875.00000,,,,,
558,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,11507,11507.00000,,,,,
559,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2016.0,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,12203,12203.00000,,,,,
560,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2015.0,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,9872,9872.00000,,,,,
561,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014.0,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,24057,24057.00000,,,,,
562,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013.0,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,14474,14474.00000,,,,,
563,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,13535,13535.00000,,,,,
564,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,10528,10528.00000,,,,,
565,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,8066,8066.00000,,,,,
566,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,6602,6602.00000,,,,,
567,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,6289,6289.00000,,,,,
568,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,1988,1988.00000,,,,,
569,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,912,912.00000,,,,,
570,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,79,79.00000,,,,,
571,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,1603,1603.00000,,,,,
572,TB_ret_nrel,"Previously treated  cases, excluding relapse",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,0,0.00000,,,,,
573,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012.0,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,4084,4084.00000,,,,,
574,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011.0,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,3217,3217.00000,,,,,
575,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010.0,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,3075,3075.00000,,,,,
576,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009.0,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,2973,2973.00000,,,,,
577,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008.0,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,2577,2577.00000,,,,,
578,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007.0,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,3087,3087.00000,,,,,
579,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006.0,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,4156,4156.00000,,,,,
580,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005.0,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,3957,3957.00000,,,,,
581,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004.0,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,3155,3155.00000,,,,,
582,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003.0,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,2454,2454.00000,,,,,
583,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2002.0,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,3628,3628.00000,,,,,
584,TB_ret_rel,Relapse cases (pre-2013 definition),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2001.0,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,5379,5379.00000,,,,,
585,TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2018.0,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,25340,25340.00000,,,,,
586,TB_ret_rel_clindx,"Relapse cases: Pulmonary, clinically diagnosed",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2017.0,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,20818,20818.00000,,,,,
