index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
373,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.39,4.39368,3.13233,5.76428,,,
374,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2002,2002,,WPR,2002,2002,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00768,0.01662,,,
375,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.20,1.19947,0.72046,1.65371,,,
376,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.00,0.00137,0.00083,0.00193,,,
377,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.21,3.21040,1.9232,4.49425,,,
378,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.42,4.42325,3.07701,5.73536,,,
379,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2003,2003,,WPR,2003,2003,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00732,0.01685,,,
380,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.35,1.34958,0.84284,1.85137,,,
381,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.00,0.00137,0.00081,0.00191,,,
382,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.06,3.05717,1.8325,4.16726,,,
383,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.42,4.42013,3.1508,5.68368,,,
384,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2004,2004,,WPR,2004,2004,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00711,0.01656,,,
385,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.29,1.28721,0.78259,1.75992,,,
386,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.00,0.00153,0.00098,0.0021,,,
387,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,2.89,2.89252,1.76474,4.08269,,,
388,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.19,4.19326,3.02541,5.48824,,,
389,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2005,2005,,WPR,2005,2005,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00735,0.01707,,,
390,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.14,1.13639,0.68131,1.57345,,,
391,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.00,0.00168,0.001,0.00238,,,
392,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,2.90,2.89693,1.77334,4.09409,,,
393,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.05,4.04700,2.79525,5.31108,,,
394,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2006,2006,,WPR,2006,2006,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00714,0.01666,,,
395,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.18,1.18498,0.72402,1.65244,,,
396,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.00,0.00172,0.00099,0.00238,,,
397,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,2.94,2.94074,1.76525,4.06512,,,
398,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.14,4.13943,2.77381,5.28907,,,
399,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2007,2007,,WPR,2007,2007,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.01,0.01200,0.00743,0.0165,,,
400,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.22,1.21871,0.74143,1.6839,,,
401,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.01,0.00706,0.00429,0.00984,,,
402,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,2.90,2.90423,1.77277,4.00494,,,
403,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.15,4.15399,2.87351,5.33507,,,
404,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2008,2008,,WPR,2008,2008,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01464,0.03363,,,
405,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.21,1.20940,0.73013,1.70059,,,
406,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.03,0.02993,0.01837,0.04138,,,
407,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.08,3.08099,2.04912,4.22879,,,
408,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.34,4.34433,3.18613,5.58562,,,
409,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2009,2009,,WPR,2009,2009,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01519,0.03394,,,
410,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.29,1.28776,0.76123,1.76972,,,
411,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.14,0.13815,0.07963,0.19269,,,
412,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.29,3.29137,1.92993,4.47629,,,
413,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.74,4.74128,3.29588,6.06091,,,
414,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2010,2010,,WPR,2010,2010,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01481,0.03291,,,
415,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.28,1.28257,0.78283,1.79586,,,
416,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.12,0.11549,0.07133,0.15945,,,
417,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.44,3.43501,2.18025,4.75102,,,
418,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.86,4.85707,3.52322,6.34908,,,
419,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2011,2011,,WPR,2011,2011,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01455,0.03338,,,
420,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.25,1.25197,0.73241,1.71004,,,
421,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.03,0.02699,0.01645,0.03742,,,
422,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.67,3.67223,2.25688,5.10052,,,
423,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.98,4.97518,3.52131,6.49935,,,
424,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2012,2012,,WPR,2012,2012,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01444,0.03364,,,
425,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.10,1.09563,0.71331,1.53505,,,
426,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.02,0.01698,0.01027,0.02325,,,
427,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.49,3.48985,2.1817,4.91579,,,
428,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.63,4.62646,3.13701,6.09274,,,
429,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2013,2013,,WPR,2013,2013,Western Pacific,,,,,PHL,Philippines,,,,,SA_WINE,Wine,,,,,0.02,0.02400,0.01526,0.03394,,,
430,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,SA_BEER,Beer,,,,,1.10,1.10164,0.68068,1.49352,,,
431,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.01,0.01396,0.00863,0.01921,,,
432,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,SA_SPIRITS,Spirits,,,,,3.48,3.47926,2.10486,4.7642,,,
433,SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHPHL,Data source,,PUBLISHED,Published,,2014,2014,,WPR,2014,2014,Western Pacific,,,,,PHL,Philippines,,,,,SA_TOTAL,All types,,,,,4.62,4.61886,3.20654,6.03952,,,
