index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
566,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1993.0,1993,,WPR,1993,1993,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
567,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,96.5 [93.3-98.2],96.48633,93.26661,98.19624,,,
568,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,29.4 [26.9-32.0],29.38203,26.92417,31.96611,,,
569,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,84.2 [78.1-88.8],84.16605,78.08886,88.79946,,,
570,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,92.7 [86.4-96.2],92.68681,86.41636,96.19031,,,
571,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,34.8 [29.5-40.4],34.78483,29.5428,40.42335,,,
572,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,41.9 [38.3-45.5],41.86637,38.31446,45.50465,,,
573,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,28.3 [25.5-31.2],28.27601,25.51029,31.21593,,,
574,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,76.3 [69.9-81.7],76.34360,69.94286,81.73718,,,
575,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,86.5 [78.7-91.7],86.45039,78.7021,91.67789,,,
576,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,67.6 [62.7-72.2],67.61444,62.68624,72.18062,,,
577,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
578,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,68.8 [63.7-73.5],68.77463,63.65942,73.46989,,,
579,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,No data,,,,,,Not available.
580,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
581,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,No data,,,,,,Not available.
582,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1998.0,1998,,WPR,1998,1998,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,No data,,,,,,Not available.
583,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,97.1 [92.7-98.9],97.08417,92.7164,98.86478,,,
584,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,23.8 [21.5-26.3],23.81399,21.49785,26.29607,,,
585,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,84.9 [79.7-88.9],84.90450,79.74997,88.92911,,,
586,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,55.1 [51.3-58.9],55.13402,51.29495,58.91287,,,
587,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,51.0 [47.3-54.8],51.01243,47.25814,54.75533,,,
588,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,50.9 [45.8-56.0],50.90315,45.7754,56.01196,,,
589,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,47.5 [44.5-50.6],47.51776,44.4693,50.58484,,,
590,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,54.2 [51.1-57.3],54.20554,51.12146,57.25773,,,
591,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,72.4 [66.0-78.0],72.37460,65.97097,77.97549,,,
592,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,81.6 [76.7-85.7],81.62179,76.70414,85.69495,,,
593,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,80.2 [74.1-85.2],80.19344,74.0783,85.15505,,,
594,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,No data,,,,,,Not available.
595,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,79.8 [74.3-84.3],79.75433,74.3091,84.28944,,,
596,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,85.1 [80.0-89.0],85.05931,79.95919,89.03944,,,
597,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,No data,,,,,,Not available.
598,stunt3,Stunting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3346,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
599,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,No data,,,,,,Not available.
600,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,No data,,,,,,Not available.
601,uweight5,Underweight prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3329,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
602,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,No data,,,,,,Not available.
603,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,WPR,2003,2003,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,No data,,,,,,Not available.
604,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,85.1 [80.2-88.9],85.07008,80.22976,88.88945,,,
605,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,35.7 [33.4-38.2],35.74773,33.36364,38.20449,,,
606,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,38.5 [35.6-41.5],38.49636,35.60763,41.46853,,,
607,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,53.4 [49.3-57.3],53.36344,49.34597,57.33774,,,
608,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,48.6 [43.5-53.7],48.55424,43.48166,53.65679,,,
609,ebreast5,Early initiation of breastfeeding (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,50.2 [45.9-54.6],50.24254,45.90183,54.5796,,,
610,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,48.8 [45.6-52.0],48.83459,45.63007,52.04873,,,
611,fpsmo,Demand for family planning satisfied - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,47.0 [43.7-50.3],46.97916,43.65607,50.32925,,,
612,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,86.8 [80.9-91.1],86.80991,80.93513,91.07405,,,
613,mslv,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,91.3 [85.2-95.0],91.25779,85.19235,94.98499,,,
614,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,No data,,,,,,Not available.
615,obesewm,"Obesity prevalence in non-pregnant women aged 15-49 years, BMI >= 30 (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3319,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,No data,,,,,,Not available.
616,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,88.2 [82.6-92.2],88.24691,82.62644,92.22032,,,
617,poliov,Polio immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3339,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,93.3 [88.1-96.4],93.34418,88.10478,96.37089,,,
618,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,No data,,,,,,Not available.
619,uweight3,Underweight prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3347,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,No data,,,,,,Not available.
620,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,No data,,,,,,Not available.
621,wast3,Wasting prevalence in children aged < 3 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4487,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,WPR,2008,2008,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,No data,,,,,,Not available.
622,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ2,Q2,,,,,,,,96.7 [94.0-98.2],96.67284,94.04469,98.1638,,,
623,bcgv,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ4,Q4,,,,,,,,97.5 [94.4-98.9],97.52586,94.42056,98.9226,,,
624,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,41.4 [39.0-43.8],41.38121,39.04058,43.76144,,,
625,cpmo,Contraceptive prevalence - modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,34.0 [31.6-36.5],34.01873,31.58296,36.54203,,,
626,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,78.5 [74.0-82.5],78.52806,73.9519,82.49063,,,
627,dptv,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,89.1 [84.7-92.3],89.09973,84.73044,92.33192,,,
628,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ3,Q3,,,,,,,,51.4 [47.2-55.6],51.41922,47.18141,55.63671,,,
629,ebreast,Early initiation of breastfeeding (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3336,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ5,Q5 (Richest),,,,,,,,45.2 [39.9-50.7],45.24230,39.94295,50.65175,,,
630,fullv,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,WPR,2013,2013,Western Pacific,,PHL,Philippines,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,,,,66.6 [61.2-71.6],66.57668,61.18456,71.56784,,,
